ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4486513,HL786497,12/13/2005 08:30:00 AM,022XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1211,12,2,28,14,,,2005,8/17/15 15:03,,,
4486530,HL787673,12/13/2005 07:05:00 PM,079XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,FALSE,FALSE,612,6,21,71,3,,,2005,8/17/15 15:03,,,
4486564,HL788186,12/14/2005 01:50:00 AM,049XX S WESTERN BLVD,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,915,9,16,63,04B,,,2005,8/17/15 15:03,,,
4486559,HL787490,12/13/2005 05:15:00 PM,063XX S WOODLAWN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,314,3,20,42,08B,,,2005,8/17/15 15:03,,,
4486574,HL784411,10/20/2005 01:30:00 PM,034XX S NORMAL AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,924,9,11,60,6,,,2005,8/17/15 15:03,,,
4486581,HL777639,12/07/2005 11:11:00 PM,002XX W 108TH PL,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE-GARAGE,TRUE,FALSE,513,5,34,49,3,,,2005,8/17/15 15:03,,,
4486589,HL787871,12/13/2005 08:30:00 PM,084XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,632,6,6,44,3,,,2005,8/17/15 15:03,,,
4486611,HL783632,12/02/2005 09:00:00 PM,034XX N OTTAWA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,1631,16,36,17,26,,,2005,8/17/15 15:03,,,
4486660,HL784812,12/09/2005 09:00:00 PM,076XX S COLFAX AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,421,4,7,43,6,,,2005,8/17/15 15:03,,,
4486730,HL784417,12/12/2005 08:30:00 AM,036XX S FEDERAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,211,2,3,35,26,,,2005,8/17/15 15:03,,,
4486834,HL788021,12/13/2005 08:30:00 PM,041XX W NORTH AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,2534,25,30,23,04B,,,2005,8/17/15 15:03,,,
4542456,HM122944,01/06/2006 12:00:00 PM,067XX W NORTH AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,2513,25,36,25,11,,,2006,8/17/15 15:03,,,
4542500,HL754061,11/24/2005 09:28:15 PM,024XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,TRUE,FALSE,1125,11,2,28,18,,,2005,8/17/15 15:03,,,
4542503,HM130890,01/15/2006 12:00:00 PM,025XX N ELSTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1432,14,32,22,11,,,2006,8/17/15 15:03,,,
4542505,HM128277,01/16/2006 11:55:00 PM,012XX W 97TH PL,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2213,22,21,73,3,,,2006,8/17/15 15:03,,,
4486501,HL787920,12/13/2005 09:30:00 PM,061XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2433,24,48,77,26,,,2005,8/17/15 15:03,,,
4486874,HL787156,12/13/2005 02:24:02 PM,083XX S COMMERCIAL AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,423,4,10,46,26,,,2005,8/17/15 15:03,,,
4486875,HL787991,12/07/2005 01:00:00 PM,013XX S WABASH AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,132,1,2,33,6,,,2005,8/17/15 15:03,,,
4542497,HM126301,01/15/2006 08:30:00 AM,039XX S PRINCETON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,925,9,3,37,7,,,2006,8/17/15 15:03,,,
4542403,HL752052,11/23/2005 02:38:53 PM,006XX W LAWRENCE DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2024,20,48,3,18,,,2005,8/17/15 15:03,,,
4542412,HM130510,01/18/2006 12:00:00 AM,072XX S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,831,8,18,66,14,,,2006,8/17/15 15:03,,,
4542416,HM127274,01/15/2006 03:00:00 PM,014XX S MUSEUM CAMPUS DR,890,THEFT,FROM BUILDING,SPORTS ARENA/STADIUM,FALSE,FALSE,133,1,2,33,6,,,2006,8/17/15 15:03,,,
4542420,HL752285,11/23/2005 04:36:48 PM,070XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,731,7,6,69,18,,,2005,8/17/15 15:03,,,
4542424,HM129800,01/17/2006 06:05:32 PM,007XX E 76TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,624,6,6,69,08B,,,2006,8/17/15 15:03,,,
4542466,HM130769,01/11/2006 12:00:00 AM,079XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,623,6,6,44,7,,,2006,8/17/15 15:03,,,
4542429,HL804401,12/22/2005 05:45:00 PM,039XX W MONROE ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1122,11,28,26,18,,,2005,8/17/15 15:03,,,
4542482,HM130670,01/18/2006 08:30:00 AM,018XX N HONORE ST,810,THEFT,OVER $500,CONSTRUCTION SITE,FALSE,FALSE,1434,14,32,22,6,,,2006,8/17/15 15:03,,,
4542389,HL743432,11/18/2005 09:54:00 PM,005XX E BROWNING AVE,2027,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,212,2,4,35,18,,,2005,8/17/15 15:03,,,
4542393,HL751939,11/23/2005 01:49:08 PM,071XX S VINCENNES AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,TRUE,FALSE,731,7,6,69,26,,,2005,8/17/15 15:03,,,
4542394,HM130835,01/17/2006 05:00:00 PM,075XX W ADDISON ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1631,16,36,17,6,,,2006,8/17/15 15:03,,,
4644275,HM243568,01/01/2003 12:00:00 AM,031XX W DOUGLAS BLVD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,TRUE,FALSE,1022,10,24,29,17,,,2003,2/4/16 6:33,,,
4542395,HM129225,01/17/2006 02:12:44 PM,017XX W 79TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,611,6,21,71,6,,,2006,8/17/15 15:03,,,
4542435,HM129934,02/05/2005 07:00:00 PM,075XX S EBERHART AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,624,6,6,69,6,,,2005,8/17/15 15:03,,,
4542490,HL804663,12/22/2005 08:30:00 PM,048XX W LAKE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA GARAGE / OTHER PROPERTY,TRUE,FALSE,1532,15,28,25,18,,,2005,8/17/15 15:03,,,
4542398,HM126534,01/15/2006 11:15:00 PM,074XX S MERRILL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,333,3,5,43,26,,,2006,8/17/15 15:03,,,
4542437,HL746843,11/20/2005 09:05:00 PM,056XX S MAPLEWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,824,8,16,63,18,,,2005,8/17/15 15:03,,,
4542380,HM119936,01/11/2006 08:00:00 PM,056XX S WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,233,2,20,40,08B,,,2006,8/17/15 15:03,,,
4542491,HL749847,11/22/2005 12:45:00 PM,008XX N HUDSON AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,TRUE,FALSE,1823,18,27,8,18,,,2005,8/17/15 15:03,,,
4542373,HM127150,01/16/2006 11:20:00 AM,060XX S WESTERN AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,825,8,15,66,3,,,2006,8/17/15 15:03,,,
4542492,HM130532,01/18/2006 06:20:00 AM,015XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,132,1,3,33,08B,,,2006,8/17/15 15:03,,,
4547432,HM132129,01/18/2006 11:05:00 PM,074XX N ROGERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2422,24,49,1,15,,,2006,8/17/15 15:03,,,
4563981,HM154320,09/01/2005 12:00:00 AM,031XX W DOUGLAS BLVD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,TRUE,FALSE,1022,10,24,29,17,,,2005,2/4/16 6:33,,,
4563219,HM151013,05/01/2004 12:01:00 AM,056XX S KEDZIE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,TRUE,FALSE,822,8,14,63,17,,,2004,8/17/15 15:03,,,
5180089,HM770990,12/12/2006 10:45:00 PM,044XX N CICERO AVE,3910,INTERFERENCE WITH PUBLIC OFFICER,BRIBERY,GAS STATION,FALSE,FALSE,1722,17,45,15,26,,,2006,2/4/16 6:33,,,
4577435,HM165779,02/06/2006 08:35:00 AM,013XX E 53RD ST,330,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,TRUE,FALSE,2131,2,4,41,3,,,2006,2/4/16 6:33,,,
4590690,HM182751,10/03/2005 12:00:00 AM,003XX W 40TH ST,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,925,9,11,61,08A,,,2005,8/17/15 15:03,,,
4604350,HM198360,11/15/2004 12:00:00 AM,080XX S JUSTINE ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,612,6,21,71,6,,,2004,8/17/15 15:03,,,
4603792,HM194673,01/01/2004 12:01:00 AM,056XX W NORTH AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,TRUE,FALSE,2531,25,29,25,6,,,2004,8/17/15 15:03,,,
4606507,HM197987,12/31/2004 11:59:00 PM,053XX N DAMEN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,ALLEY,FALSE,FALSE,2012,20,40,4,6,,,2004,8/17/15 15:03,,,
4613350,HM207805,07/23/2004 05:30:00 AM,056XX S KEDZIE AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,FALSE,FALSE,822,8,14,63,2,,,2004,8/17/15 15:03,,,
4613756,HM204117,07/19/2004 08:00:00 AM,045XX W ADDISON ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,FALSE,FALSE,1731,17,38,16,6,,,2004,8/17/15 15:03,,,
4645587,HK541141,08/06/2004 05:22:00 PM,060XX S PAULINA ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,714,7,15,67,08A,,,2004,8/17/15 15:03,,,
4634874,HK733530,11/05/2004 08:23:39 PM,047XX S MICHIGAN AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,231,2,3,38,08B,,,2004,8/17/15 15:03,,,
4668111,HM260520,03/01/2005 12:00:00 AM,048XX S AVERS AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,821,8,14,57,20,,,2005,8/17/15 15:03,,,
4674887,HM273666,07/19/2004 09:00:00 AM,030XX N CALIFORNIA AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,FALSE,FALSE,1411,14,33,21,11,,,2004,8/17/15 15:03,,,
4677910,HM275102,09/01/2004 11:50:00 AM,046XX S WHIPPLE ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,912,9,14,58,6,,,2004,8/17/15 15:03,,,
4679638,HM282557,01/01/2004 12:00:00 AM,068XX S BISHOP ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,725,7,17,67,6,,,2004,8/17/15 15:03,,,
4682973,HM282902,08/01/2002 09:00:00 AM,056XX W ADDISON ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1633,16,38,15,6,,,2002,8/17/15 15:03,,,
4683204,HK808181,12/14/2004 01:00:00 PM,053XX S CALUMET AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,232,2,3,40,18,,,2004,8/17/15 15:03,,,
4683230,HM286149,04/12/2006 10:20:00 AM,033XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS,TRUE,FALSE,1412,14,35,21,14,,,2006,8/17/15 15:03,,,
4684267,HM284836,01/01/2002 12:01:00 AM,028XX W CERMAK RD,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,1023,10,12,30,6,,,2002,8/17/15 15:03,,,
4644503,HK248422,03/18/2004 10:07:00 PM,003XX W 64TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,FALSE,FALSE,722,7,20,68,15,,,2004,8/17/15 15:03,,,
4644442,HK151692,01/28/2004 11:11:31 PM,056XX S BISHOP ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,OTHER,FALSE,FALSE,713,7,16,67,10,,,2004,8/17/15 15:03,,,
4644561,HK279363,04/03/2004 05:45:00 AM,071XX S WINCHESTER AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,735,7,17,67,08A,,,2004,8/17/15 15:03,,,
4644584,HK282464,04/04/2004 08:42:00 PM,005XX W ENGLEWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,711,7,20,68,08B,,,2004,8/17/15 15:03,,,
4645428,HK474361,07/05/2004 12:29:21 AM,013XX W GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,713,7,16,67,08B,,,2004,8/17/15 15:03,,,
4645468,HK489159,07/11/2004 07:46:00 PM,070XX S PRINCETON AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,731,7,6,69,08B,,,2004,8/17/15 15:03,,,
4645476,HK491747,07/12/2004 10:25:35 PM,062XX S STEWART AVE,320,ROBBERY,STRONGARM - NO WEAPON,OTHER,FALSE,FALSE,711,7,20,68,3,,,2004,8/17/15 15:03,,,
4645515,HK496290,07/14/2004 11:22:28 PM,014XX W 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,734,7,17,67,14,,,2004,8/17/15 15:03,,,
4646184,HK591704,08/30/2004 04:38:00 PM,070XX S THROOP ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,OTHER,FALSE,FALSE,734,7,17,67,15,,,2004,8/17/15 15:03,,,
4647568,HK670353,10/06/2004 06:13:00 PM,068XX S GREEN ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,723,7,17,68,6,,,2004,8/17/15 15:03,,,
4648326,HK379016,05/21/2004 03:18:00 PM,010XX W 73RD ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,FALSE,FALSE,733,7,17,68,04B,,,2004,8/17/15 15:03,,,
4648359,HK645163,09/24/2004 03:09:44 PM,020XX W MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,726,7,15,67,14,,,2004,8/17/15 15:03,,,
4649679,HM242691,07/01/2004 10:00:00 AM,020XX E 71ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,FALSE,TRUE,333,3,5,43,26,,,2004,8/17/15 15:03,,,
4656886,HM256338,11/01/2004 08:00:00 AM,047XX S HARDING AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,821,8,14,57,6,,,2004,8/17/15 15:03,,,
4800413,HM414678,05/25/2005 12:00:00 AM,107XX S AVENUE C,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,432,4,10,52,26,,,2005,8/17/15 15:03,,,
4772579,HM380297,12/01/2005 09:00:00 AM,085XX S COMMERCIAL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,424,4,10,46,6,,,2005,8/17/15 15:03,,,
4693740,HK729368,11/03/2004 08:13:00 PM,063XX S PAULINA ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,725,7,15,67,26,,,2004,8/17/15 15:03,,,
4693789,HK777897,11/28/2004 06:37:51 PM,070XX S WENTWORTH AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,731,7,6,69,08B,,,2004,8/17/15 15:03,,,
4693811,HK765671,11/21/2004 10:19:00 PM,009XX W 69TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,723,7,17,68,14,,,2004,8/17/15 15:03,,,
4693836,HK754098,11/16/2004 11:20:00 AM,064XX S CARPENTER ST,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,724,7,16,68,5,,,2004,8/17/15 15:03,,,
4693975,HK733421,11/05/2004 07:29:15 PM,073XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,733,7,17,68,14,,,2004,8/17/15 15:03,,,
4697261,HM298207,12/01/2004 12:01:00 AM,054XX S CHRISTIANA AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,822,8,14,63,6,,,2004,8/17/15 15:03,,,
4694585,HK780121,11/29/2004 07:52:00 PM,068XX S NORMAL BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,722,7,6,68,08B,,,2004,8/17/15 15:03,,,
4694593,HK723906,11/01/2004 10:29:59 AM,069XX S SANGAMON ST,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,733,7,17,68,08B,,,2004,8/17/15 15:03,,,
4695335,HK242002,03/15/2004 09:19:00 PM,005XX W 58TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,FALSE,FALSE,711,7,3,68,26,,,2004,8/17/15 15:03,,,
4695342,HK244107,03/16/2004 09:12:50 PM,070XX S WINCHESTER AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,FALSE,FALSE,735,7,17,67,24,,,2004,8/17/15 15:03,,,
4697147,HL793986,12/17/2005 12:27:00 AM,006XX N LEAMINGTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,1532,15,28,25,15,,,2005,8/17/15 15:03,,,
4711727,HM316375,08/08/2004 09:00:00 AM,004XX W DIVERSEY PKWY,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2333,19,43,7,12,,,2004,8/17/15 15:03,,,
4709646,HM309668,11/22/2002 03:55:00 AM,057XX W MADISON ST,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,1513,15,29,25,24,,,2002,8/17/15 15:03,,,
4713049,HM201277,02/25/2006 08:45:00 PM,095XX S GENOA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2223,22,21,73,18,,,2006,8/17/15 15:03,,,
4745582,HM259234,03/29/2006 09:45:33 AM,032XX W 64TH ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,TRUE,FALSE,823,8,15,66,18,,,2006,8/17/15 15:03,,,
4757173,HM368193,05/22/2006 02:30:00 PM,074XX N ROGERS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2422,24,49,1,7,,,2006,8/17/15 15:03,,,
4723997,HM331331,05/05/2006 04:30:00 AM,022XX N KENNEDY EXPY OB,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,1432,14,32,22,04A,,,2006,2/4/16 6:33,,,
4731698,HM337784,10/02/2002 12:01:00 AM,047XX N BROADWAY,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,2312,19,48,3,11,,,2002,8/17/15 15:03,,,
4735926,HM344746,01/01/2002 10:00:00 PM,032XX W HIRSCH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,1422,14,26,23,20,,,2002,8/17/15 15:03,,,
4732239,HK718405,10/29/2004 05:06:51 PM,065XX S MAY ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,FALSE,FALSE,724,7,17,68,15,,,2004,8/17/15 15:03,,,
4733229,HK138639,01/21/2004 10:06:00 PM,015XX W GARFIELD BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,FALSE,FALSE,713,7,16,67,26,,,2004,8/17/15 15:03,,,
4737378,HM345976,08/01/2004 12:00:00 AM,017XX N HUMBOLDT BLVD,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1421,14,35,23,6,,,2004,8/17/15 15:03,,,
5342483,HN198111,02/26/2007 10:00:00 AM,027XX W MONTROSE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,FALSE,FALSE,1724,17,33,16,14,,,2007,2/4/16 6:33,,,
4861380,HM475045,07/14/2005 10:45:00 AM,008XX W FOSTER DR,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,2024,20,48,3,6,,,2005,8/17/15 15:03,,,
4766584,HM374521,05/27/2004 12:01:00 AM,011XX S ALBANY AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,FALSE,FALSE,1134,11,24,29,11,,,2004,8/17/15 15:03,,,
4768498,HM381983,08/19/2005 12:00:00 AM,021XX W BIRCHWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2424,24,49,1,11,,,2005,8/17/15 15:03,,,
4768966,HM382234,06/04/2004 09:00:00 AM,004XX E 88TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,632,6,6,44,26,,,2004,8/17/15 15:03,,,
4772733,HL616526,09/16/2005 12:00:00 AM,077XX S CHAPPEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,414,4,8,43,14,,,2005,8/17/15 15:03,,,
4777883,HM391095,11/11/2002 12:00:00 AM,070XX S TALMAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,831,8,18,66,6,,,2002,8/17/15 15:03,,,
4777920,HM382435,11/10/2005 09:00:00 AM,019XX W WINONA ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,2032,20,47,4,6,,,2005,8/17/15 15:03,,,
4771689,HM372789,11/01/2004 12:01:00 AM,071XX S ABERDEEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,733,7,17,68,7,,,2004,8/17/15 15:03,,,
4772271,HM386311,11/01/2005 12:01:00 AM,071XX S CLAREMONT AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,832,8,18,66,11,,,2005,8/17/15 15:03,,,
4772471,HM382357,11/30/2005 12:01:00 AM,055XX W SCHUBERT AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,DEPARTMENT STORE,FALSE,FALSE,2514,25,30,19,6,,,2005,8/17/15 15:03,,,
4773732,HM387183,06/01/2005 03:00:00 PM,019XX W CERMAK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1223,12,25,31,26,,,2005,8/17/15 15:03,,,
4773321,HL803620,12/22/2005 11:30:00 AM,056XX W IRVING PARK RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1624,16,38,15,6,,,2005,8/17/15 15:03,,,
4774660,HM388502,12/25/2005 12:00:00 PM,077XX S LOWE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,621,6,17,71,7,,,2005,8/17/15 15:03,,,
4781256,HM395743,10/16/2005 03:00:00 PM,087XX S JEFFERY BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,412,4,8,48,26,,,2005,8/17/15 15:03,,,
4778802,HM386344,06/01/2005 08:05:00 AM,043XX W WABANSIA AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2534,25,31,23,08B,,,2005,8/17/15 15:03,,,
4778806,HM386933,02/01/2005 04:00:00 PM,027XX N AVERS AVE,4652,OTHER OFFENSE,SEX OFFENDER: PROHIBITED ZONE,PARK PROPERTY,FALSE,FALSE,2524,25,30,22,26,,,2005,8/17/15 15:03,,,
4783773,HM392374,06/04/2005 01:25:00 AM,015XX N MONTICELLO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2535,25,26,23,08B,,,2005,8/17/15 15:03,,,
4788947,HM401066,11/27/2005 11:20:00 AM,050XX N BROADWAY,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER,FALSE,FALSE,2033,20,46,3,10,,,2005,8/17/15 15:03,,,
4789765,HM402058,12/30/2004 08:00:00 PM,045XX W MONTANA ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,2521,25,31,20,6,,,2004,8/17/15 15:03,,,
4821820,HM434465,11/12/2005 06:00:00 PM,048XX S ST LAWRENCE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,223,2,4,38,11,,,2005,8/17/15 15:03,,,
4827064,HM412889,12/22/2005 08:00:00 AM,0000X W 59TH ST,810,THEFT,OVER $500,FIRE STATION,FALSE,FALSE,233,2,20,40,6,,,2005,8/17/15 15:03,,,
4827079,HM439790,08/21/2005 09:00:00 AM,033XX W 79TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,835,8,18,70,6,,,2005,8/17/15 15:03,,,
4790594,HM403551,08/22/2005 09:00:00 AM,025XX N KEDZIE BLVD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,1414,14,35,22,11,,,2005,8/17/15 15:03,,,
